 GRIDCODE,CVIDE,Fu,USs4ginMUNICIPIO (m2)
       21673 ,       14100 ,   3.66267711E-02 ,   8824935.00    
       21674 ,       14100 ,   0.00000000     ,   8824935.00    
       21675 ,       14100 ,   0.00000000     ,   8824935.00    
       22022 ,       14100 ,   0.00000000     ,   8824935.00    
       22023 ,       14100 ,   0.00000000     ,   8824935.00    
       22024 ,       14100 ,   2.97788028E-02 ,   8824935.00    
       22025 ,       14100 ,  0.101878420     ,   8824935.00    
       22026 ,       14100 ,   0.00000000     ,   8824935.00    
       22027 ,       14100 ,   0.00000000     ,   8824935.00    
       22028 ,       14100 ,   0.00000000     ,   8824935.00    
       22029 ,       14100 ,   0.00000000     ,   8824935.00    
       22030 ,       14100 ,   0.00000000     ,   8824935.00    
       22375 ,       14100 ,  0.140056610     ,   8824935.00    
       22376 ,       14100 ,   5.77626303E-02 ,   8824935.00    
       22377 ,       14100 ,  0.178717896     ,   8824935.00    
       22378 ,       14100 ,   1.66092850E-02 ,   8824935.00    
       22379 ,       14100 ,   0.00000000     ,   8824935.00    
       22380 ,       14100 ,   0.00000000     ,   8824935.00    
       22381 ,       14100 ,   0.00000000     ,   8824935.00    
       22382 ,       14100 ,   1.18157896E-03 ,   8824935.00    
       22383 ,       14100 ,   0.00000000     ,   8824935.00    
       22384 ,       14100 ,   0.00000000     ,   8824935.00    
       22385 ,       14100 ,   0.00000000     ,   8824935.00    
       22727 ,       14100 ,   0.00000000     ,   8824935.00    
       22728 ,       14100 ,   0.00000000     ,   8824935.00    
       22729 ,       14100 ,   0.00000000     ,   8824935.00    
       22730 ,       14100 ,   5.66869751E-02 ,   8824935.00    
       22731 ,       14100 ,   4.51196022E-02 ,   8824935.00    
       22732 ,       14100 ,   0.00000000     ,   8824935.00    
       22733 ,       14100 ,   0.00000000     ,   8824935.00    
       22734 ,       14100 ,   0.00000000     ,   8824935.00    
       22735 ,       14100 ,   2.95383260E-02 ,   8824935.00    
       22736 ,       14100 ,   0.00000000     ,   8824935.00    
       22737 ,       14100 ,   0.00000000     ,   8824935.00    
       22738 ,       14100 ,   0.00000000     ,   8824935.00    
       23080 ,       14100 ,   0.00000000     ,   8824935.00    
       23081 ,       14100 ,   0.00000000     ,   8824935.00    
       23082 ,       14100 ,   0.00000000     ,   8824935.00    
       23083 ,       14100 ,   0.00000000     ,   8824935.00    
       23084 ,       14100 ,   0.00000000     ,   8824935.00    
       23085 ,       14100 ,   0.00000000     ,   8824935.00    
       23086 ,       14100 ,   0.00000000     ,   8824935.00    
       23087 ,       14100 ,   0.00000000     ,   8824935.00    
       23089 ,       14100 ,   0.00000000     ,   8824935.00    
       23090 ,       14100 ,   0.00000000     ,   8824935.00    
       23091 ,       14100 ,   0.00000000     ,   8824935.00    
       23433 ,       14100 ,   0.00000000     ,   8824935.00    
       23434 ,       14100 ,   0.00000000     ,   8824935.00    
       23435 ,       14100 ,   0.00000000     ,   8824935.00    
       23437 ,       14100 ,   0.00000000     ,   8824935.00    
       23438 ,       14100 ,   0.00000000     ,   8824935.00    
       23439 ,       14100 ,   0.00000000     ,   8824935.00    
       24519 ,       14101 ,   0.00000000     ,   29743960.0    
       24520 ,       14101 ,   0.00000000     ,   29743960.0    
       24872 ,       14101 ,  0.325430214     ,   29743960.0    
       24873 ,       14101 ,   2.41501126E-02 ,   29743960.0    
       25225 ,       14101 ,  0.650419712     ,   29743960.0    
       25226 ,       14101 ,   0.00000000     ,   29743960.0    
       21333 ,       14102 ,   7.30576273E-03 ,   812437.250    
       21334 ,       14102 ,  0.992694199     ,   812437.250    
       21686 ,       14102 ,   0.00000000     ,   812437.250    
       21687 ,       14102 ,   0.00000000     ,   812437.250    
       21688 ,       14102 ,   0.00000000     ,   812437.250    
       22039 ,       14102 ,   0.00000000     ,   812437.250    
       22040 ,       14102 ,   0.00000000     ,   812437.250    
       22041 ,       14102 ,   0.00000000     ,   812437.250    
       22393 ,       14102 ,   0.00000000     ,   812437.250    
       22394 ,       14102 ,   0.00000000     ,   812437.250    
       19573 ,       14103 ,   0.00000000     ,   1113442.00    
       19574 ,       14103 ,   0.00000000     ,   1113442.00    
       19926 ,       14103 ,   1.00000000     ,   1113442.00    
       19927 ,       14103 ,   0.00000000     ,   1113442.00    
       20279 ,       14103 ,   0.00000000     ,   1113442.00    
       20280 ,       14103 ,   0.00000000     ,   1113442.00    
       30163 ,       14104 ,   0.00000000     ,   1555974.00    
       30164 ,       14104 ,   0.00000000     ,   1555974.00    
       30165 ,       14104 ,   0.00000000     ,   1555974.00    
       30516 ,       14104 ,   0.00000000     ,   1555974.00    
       30517 ,       14104 ,   0.00000000     ,   1555974.00    
       30518 ,       14104 ,  0.345675290     ,   1555974.00    
       30519 ,       14104 ,   0.00000000     ,   1555974.00    
       30869 ,       14104 ,   0.00000000     ,   1555974.00    
       30870 ,       14104 ,  0.498567492     ,   1555974.00    
       30871 ,       14104 ,  0.155757189     ,   1555974.00    
       30872 ,       14104 ,   0.00000000     ,   1555974.00    
       31223 ,       14104 ,   0.00000000     ,   1555974.00    
       31224 ,       14104 ,   0.00000000     ,   1555974.00    
       31225 ,       14104 ,   0.00000000     ,   1555974.00    
       31576 ,       14104 ,   0.00000000     ,   1555974.00    
       31577 ,       14104 ,   0.00000000     ,   1555974.00    
       24172 ,       14105 ,   0.00000000     ,   1430576.50    
       24523 ,       14105 ,   0.00000000     ,   1430576.50    
       24524 ,       14105 ,  0.998204112     ,   1430576.50    
       24525 ,       14105 ,   0.00000000     ,   1430576.50    
       24526 ,       14105 ,   0.00000000     ,   1430576.50    
       24876 ,       14105 ,   0.00000000     ,   1430576.50    
       24877 ,       14105 ,   1.79578108E-03 ,   1430576.50    
       24878 ,       14105 ,   0.00000000     ,   1430576.50    
       24879 ,       14105 ,   0.00000000     ,   1430576.50    
       25230 ,       14105 ,   0.00000000     ,   1430576.50    
       25231 ,       14105 ,   0.00000000     ,   1430576.50    
       22402 ,       14107 ,   0.00000000     ,   964681.562    
       22754 ,       14107 ,   0.00000000     ,   964681.562    
       22755 ,       14107 ,   0.00000000     ,   964681.562    
       23106 ,       14107 ,  0.598671198     ,   964681.562    
       23107 ,       14107 ,   0.00000000     ,   964681.562    
       23108 ,       14107 ,  0.401328772     ,   964681.562    
       23459 ,       14107 ,   0.00000000     ,   964681.562    
       19221 ,       14108 ,   0.00000000     ,   5037685.50    
       19222 ,       14108 ,   0.00000000     ,   5037685.50    
       19574 ,       14108 ,   0.00000000     ,   5037685.50    
       19575 ,       14108 ,   0.00000000     ,   5037685.50    
       19576 ,       14108 ,   0.00000000     ,   5037685.50    
       19926 ,       14108 ,   0.00000000     ,   5037685.50    
       19927 ,       14108 ,   0.00000000     ,   5037685.50    
       19928 ,       14108 ,   7.36666024E-02 ,   5037685.50    
       19929 ,       14108 ,   0.00000000     ,   5037685.50    
       20278 ,       14108 ,   0.00000000     ,   5037685.50    
       20279 ,       14108 ,   0.00000000     ,   5037685.50    
       20280 ,       14108 ,   0.00000000     ,   5037685.50    
       20281 ,       14108 ,  0.829643965     ,   5037685.50    
       20282 ,       14108 ,   6.28682524E-02 ,   5037685.50    
       20631 ,       14108 ,   0.00000000     ,   5037685.50    
       20632 ,       14108 ,   0.00000000     ,   5037685.50    
       20633 ,       14108 ,   0.00000000     ,   5037685.50    
       20634 ,       14108 ,   3.01974677E-02 ,   5037685.50    
       20635 ,       14108 ,   3.62362945E-03 ,   5037685.50    
       26651 ,       14109 ,   0.00000000     ,   5151050.00    
       27002 ,       14109 ,   0.00000000     ,   5151050.00    
       27003 ,       14109 ,   0.00000000     ,   5151050.00    
       27004 ,       14109 ,   1.00886924E-02 ,   5151050.00    
       27005 ,       14109 ,   0.00000000     ,   5151050.00    
       27006 ,       14109 ,   0.00000000     ,   5151050.00    
       27007 ,       14109 ,   0.00000000     ,   5151050.00    
       27355 ,       14109 ,   0.00000000     ,   5151050.00    
       27356 ,       14109 ,  0.478523403     ,   5151050.00    
       27357 ,       14109 ,  0.357508600     ,   5151050.00    
       27358 ,       14109 ,   0.00000000     ,   5151050.00    
       27359 ,       14109 ,   0.00000000     ,   5151050.00    
       27360 ,       14109 ,   0.00000000     ,   5151050.00    
       27709 ,       14109 ,  0.153879344     ,   5151050.00    
       27710 ,       14109 ,   0.00000000     ,   5151050.00    
       27711 ,       14109 ,   0.00000000     ,   5151050.00    
       27712 ,       14109 ,   0.00000000     ,   5151050.00    
       27713 ,       14109 ,   0.00000000     ,   5151050.00    
       21682 ,       14110 ,   0.00000000     ,   1989948.62    
       21683 ,       14110 ,   0.00000000     ,   1989948.62    
       22035 ,       14110 ,   0.00000000     ,   1989948.62    
       22036 ,       14110 ,  0.632563651     ,   1989948.62    
       22037 ,       14110 ,   0.00000000     ,   1989948.62    
       22038 ,       14110 ,   0.00000000     ,   1989948.62    
       22388 ,       14110 ,   0.00000000     ,   1989948.62    
       22389 ,       14110 ,  0.178473562     ,   1989948.62    
       22390 ,       14110 ,   0.00000000     ,   1989948.62    
       22391 ,       14110 ,   0.00000000     ,   1989948.62    
       22741 ,       14110 ,   0.00000000     ,   1989948.62    
       22742 ,       14110 ,  0.188962862     ,   1989948.62    
       22743 ,       14110 ,   0.00000000     ,   1989948.62    
       23095 ,       14110 ,   0.00000000     ,   1989948.62    
       23096 ,       14110 ,   0.00000000     ,   1989948.62    
       26291 ,       14111 ,   0.00000000     ,   893536.875    
       26292 ,       14111 ,   0.00000000     ,   893536.875    
       26642 ,       14111 ,   0.00000000     ,   893536.875    
       26643 ,       14111 ,   0.00000000     ,   893536.875    
       26644 ,       14111 ,   1.00000000     ,   893536.875    
       26645 ,       14111 ,   0.00000000     ,   893536.875    
       26995 ,       14111 ,   0.00000000     ,   893536.875    
       26996 ,       14111 ,   0.00000000     ,   893536.875    
       26997 ,       14111 ,   0.00000000     ,   893536.875    
       26998 ,       14111 ,   0.00000000     ,   893536.875    
       27350 ,       14111 ,   0.00000000     ,   893536.875    
       27351 ,       14111 ,   0.00000000     ,   893536.875    
       20639 ,       14112 ,   0.00000000     ,   1805372.25    
       20992 ,       14112 ,   0.00000000     ,   1805372.25    
       21345 ,       14112 ,   0.00000000     ,   1805372.25    
       21698 ,       14112 ,   0.00000000     ,   1805372.25    
       21699 ,       14112 ,   0.00000000     ,   1805372.25    
       22051 ,       14112 ,  0.451401651     ,   1805372.25    
       22052 ,       14112 ,  0.226657987     ,   1805372.25    
       22404 ,       14112 ,  0.287967265     ,   1805372.25    
       22405 ,       14112 ,   3.39731574E-02 ,   1805372.25    
       20629 ,       14113 ,   0.00000000     ,   2918390.25    
       20630 ,       14113 ,  0.240809768     ,   2918390.25    
       20631 ,       14113 ,   0.00000000     ,   2918390.25    
       20632 ,       14113 ,   0.00000000     ,   2918390.25    
       20633 ,       14113 ,   0.00000000     ,   2918390.25    
       20981 ,       14113 ,   0.00000000     ,   2918390.25    
       20982 ,       14113 ,   0.00000000     ,   2918390.25    
       20983 ,       14113 ,   0.00000000     ,   2918390.25    
       20984 ,       14113 ,   0.00000000     ,   2918390.25    
       20985 ,       14113 ,   0.00000000     ,   2918390.25    
       20986 ,       14113 ,   0.00000000     ,   2918390.25    
       21334 ,       14113 ,   0.00000000     ,   2918390.25    
       21335 ,       14113 ,   0.00000000     ,   2918390.25    
       21336 ,       14113 ,  0.759190261     ,   2918390.25    
       21337 ,       14113 ,   0.00000000     ,   2918390.25    
       21338 ,       14113 ,   0.00000000     ,   2918390.25    
       21687 ,       14113 ,   0.00000000     ,   2918390.25    
       21688 ,       14113 ,   0.00000000     ,   2918390.25    
       21689 ,       14113 ,   0.00000000     ,   2918390.25    
       21690 ,       14113 ,   0.00000000     ,   2918390.25    
       23454 ,       14114 ,   0.00000000     ,   3061511.25    
       23455 ,       14114 ,   0.00000000     ,   3061511.25    
       23807 ,       14114 ,  0.136680230     ,   3061511.25    
       23808 ,       14114 ,  0.413518399     ,   3061511.25    
       23809 ,       14114 ,   0.00000000     ,   3061511.25    
       24160 ,       14114 ,   4.71068509E-02 ,   3061511.25    
       24161 ,       14114 ,  0.402694494     ,   3061511.25    
       24162 ,       14114 ,   0.00000000     ,   3061511.25    
       24513 ,       14114 ,   0.00000000     ,   3061511.25    
